<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200312,9,9,8.7,8.8,26905
ABI,20200312,27.4,27.4,25,25,1400
ABR,20200312,33.1,41.6,30.9,41.6,1900
ACS,20200312,11,11,11,11,4000
ACV,20200312,56,57,55,55.6,219355
ADG,20200312,91.8,91.8,91.6,91.7,17600
ADP,20200312,17.6,17.6,17.5,17.5,28000
AFX,20200312,3,3.1,2.8,2.9,24100
AGX,20200312,15.2,15.2,15.2,15.2,100
AMS,20200312,7.1,7.1,7.1,7.1,300
APF,20200312,22,22,22,22,28
ATB,20200312,0.6,0.6,0.5,0.5,2500
BAB,20200312,17.7,17.7,17.7,17.7,2900
BBT,20200312,18.5,18.5,18.5,18.5,2700
BCM,20200312,21,21.3,20.6,21.3,12906
BDG,20200312,32.1,42,32.1,42,208
BDT,20200312,14,14.1,13.2,14,48600
BEL,20200312,8.3,8.3,8.3,8.3,500
BHK,20200312,14.4,14.4,14.3,14.4,300
BLI,20200312,7.1,7.1,6.4,6.9,9500
BLT,20200312,15,15,15,15,2500
BMS,20200312,3.1,3.1,3,3,200
BOT,20200312,55.3,55.5,55.1,55.5,30100
BPW,20200312,38.4,38.4,38,38.4,1900
BSA,20200312,12.8,12.8,12.7,12.7,7800
BSL,20200312,10,10.2,10,10.2,700
BSQ,20200312,22.8,22.8,22.8,22.8,100
BSR,20200312,7,7,6.7,6.8,5065041
BT1,20200312,16,16,16,16,1000
BTD,20200312,14.1,14.2,14.1,14.1,2300
BVG,20200312,1.4,1.4,1.2,1.2,10700
BVN,20200312,16.7,16.7,16.7,16.7,100
BWS,20200312,36.9,36.9,36.9,36.9,1000
C12,20200312,1.7,2,1.7,2,300
C4G,20200312,4.4,4.5,4,4.1,723210
CAT,20200312,11,11,11,11,100
CCM,20200312,18.8,18.8,18.8,18.8,100
CDO,20200312,0.9,0.9,0.8,0.9,108500
CDP,20200312,7.6,8.5,6.9,8.5,9000
CEN,20200312,6.1,6.1,5.9,5.9,5100
CHC,20200312,3,3,3,3,100
CI5,20200312,3.8,3.8,3.8,3.8,100
CKA,20200312,16,16,16,16,200
CKD,20200312,15.9,15.9,15.9,15.9,500
CLX,20200312,11.1,13,11,13,41000
CMT,20200312,6.6,7.2,6.6,7.1,600
CNC,20200312,19,19,19,19,300
CNN,20200312,21,21,21,21,100
CTR,20200312,39.7,39.7,34,34,1125201
DBM,20200312,28.9,28.9,25.6,25.6,200
DDV,20200312,5.8,5.8,5.8,5.8,2900
DFC,20200312,28.5,28.5,28.5,28.5,200
DHD,20200312,25.9,25.9,25.9,25.9,10
DNW,20200312,16.4,16.4,12.2,12.2,6600
DP1,20200312,13,13.5,13,13.5,8000
DRI,20200312,4.5,4.5,4,4.1,494100
DSP,20200312,12,13.8,12,13.8,33800
DTG,20200312,13,13,13,13,100
DVN,20200312,10.8,10.8,9.7,9.7,524808
EIN,20200312,4.2,4.2,4.2,4.2,100
EMS,20200312,38,38,38,38,5
EVF,20200312,6.9,7,6.7,7,92275
FOC,20200312,118.3,118.3,118.3,118.3,110
FOX,20200312,45.5,45.5,43.9,44,16730
FT1,20200312,20.7,20.7,20.7,20.7,2900
G36,20200312,5,5.1,4.8,4.8,483501
GHC,20200312,29.4,30,29,29,8900
GND,20200312,23.6,23.6,23.6,23.6,101
GSM,20200312,8,8,8,8,100
HAC,20200312,5,5,5,5,6500
HC3,20200312,29,29,29,29,2100
HD8,20200312,5.4,5.4,5.4,5.4,1100
HDM,20200312,14.9,15,14.9,15,4300
HEM,20200312,17.1,17.1,15,15,200
HFB,20200312,5,5,5,5,1000
HIG,20200312,6.7,7.5,6.7,7.5,1200
HNA,20200312,9.2,9.4,9.2,9.2,1700
HND,20200312,15,15,14.3,14.9,192150
HNF,20200312,29.4,29.4,29.4,29.4,100
HNI,20200312,34.5,34.5,34.5,34.5,200
HPI,20200312,13,13.2,13,13.2,300
HRT,20200312,2.7,2.7,2.5,2.5,4300
HTG,20200312,19.9,19.9,18,18,500
HTM,20200312,11.2,11.2,10.8,11,125834
HU4,20200312,6.2,6.2,5.7,5.8,14600
HU6,20200312,5.7,5.7,5.7,5.7,500
HUG,20200312,57,57,57,57,200
HWS,20200312,12,12,12,12,100
ICC,20200312,43.2,43.2,43.2,43.2,100
ICF,20200312,1.8,2,1.8,2,3500
ICN,20200312,71.9,71.9,71.9,71.9,100
IFC,20200312,6.6,6.6,6.6,6.6,104
